id,age,sex,education
B8CDD10513E5E8DA83DC60A27D123F22,1,1,5
2A1EC3418A1707EC71077A29A3516490,4,2,3
1D0E6D3F11617DF28BE813B763033F93,2,2,5
28BE7CEB1CBC80B36C4B1930300A02BB,3,2,3
D51D7CEF2B6F6D2B7735910FE7162C1C,4,1,3
97E63AD426391DA0D51A5D3006416814,1,1,5
3CF1185B13F0D544FDDF787F49A0FBDA,1,2,5
05AABFA925C0DF6102E26E0D5672E9CC,3,2,3
4060DE8C08B29D86879D08CEE62ACAFB,1,1,6
E1964EB0C2C66894161A3595098D5319,1,1,0
3E648067C8B442C53A3EEE1F5702D1D0,1,1,5
996A6AF137E5E34EB71E4B7702514257,1,1,6
B630A1E9F3FF49E986EA327AB750E73C,1,2,5
AF5FD756E130D5821CC65CD009BA406D,1,1,5
6959B5407FA87E0886C1CEFF1D38B955,2,2,5
07BE05EECFC68C5CF5262665F43B0AE4,2,1,5
C632F42ACFF8EBC67268ABF150F246A2,2,2,4
08A5297007A76AC40C33FE0D758CCE59,1,1,5
13DD39B6E7828C116349F70742E96EE8,3,1,3
BE31C32B3A5E3A58ACD771911B6BB590,1,1,5
BB9B4530C2B7B6F5B48A9743B0AB66DC,3,2,3
C168B29199DC3CA74174E50E7558B979,1,2,5
82FCC950ED3AD9C236C09207C545F026,1,1,5
332FAEBC39E70B632211C5AEC98B27BE,2,1,0
FDAD6EDFB7913E010914A3F71ACCC335,4,1,3
3C09390DB2AD090D8B12CD10F373AEDF,1,0,5
53507B77FC7FB3E5171B623CD3253498,1,1,5
E2367525A92517471E2703C50189ACA5,5,2,4
450CE194809F92A6545F5D16AB04A100,2,2,5
135EFA9EFA71B6E43FB6A74054961A75,2,1,4
4908B901FF20C78BC0F6FB95758DFC2B,1,1,5
3F3068261D431B2602361C69F5F47C1F,3,2,4
2843D55D0C855CCE1A241A8FD8BFAD8D,2,2,4
901D0502F29A263E60A7C062F9111497,1,1,5
D165D00BB2EC0E30E4EA5D8451D35B03,3,1,3
C6DA7E1E244A42485BD96C2E970B12D2,4,2,3
DB13A2FBFC2F3FF6EE2358D9C90494C6,2,2,5
EA370849574A4CAF7B4112902636B6D6,0,0,6
7A0E44C6DCBA5C6DAB2DE94D299B443B,1,1,5
8880945B18A5AB82F5A2149E12AED3FE,3,1,0
D9F8267A667A39FBCD2D9753D4B13175,3,2,3
06CF8A0F92AC0F82EFBCB31C10A37CFD,1,1,5
23FF5DFCD1481400E9A63033B79ADCD3,1,1,5
8D367BB9EA0751A96650E260D6F8C67E,1,1,5
B3C1D07D60033BF6F720C16B5D025B31,2,1,4
1D6290475DA2A714374B0D74E520359C,2,1,4
34EF31451A9A8A14BDFDE69154CD9303,1,1,5
BD18A0FD3C483073F8BC2B5EA54ED296,1,2,5
5A5643AA9B88804B970DD4C95FD25BF7,1,1,5
422D970D9B50A0C18A2C5D97CB95CB20,1,1,5
A2E874B6D08C5E4084AFED4282FB88CF,3,2,4
3AA3BA717EE8469A9B7CAF08E4680514,3,2,3
93F6EF13D1A76C62378C186A7FB609E4,4,2,3
B3DC872A4E94EB8ED54276F5EE30B7BA,1,2,5
02657016C091F41564DC36A0993E6412,4,1,6
2C5F905BE7CA9DAD5CCC26CD93A73B12,3,2,6
468309E5E744718D50DA4AF84B2E8F0F,2,1,4
1829822529AA9865FEE45853AEDAB920,1,2,5
78F0EF57B81606E08F7026F7976EDB60,1,2,5
CE4F1CF6B1E4081CB2BD6F70D3B1C767,3,2,3
061C84A47618655B1FC33229E214ECB4,3,2,3
69B6C0A41A5128BEF8E74EBBDDBBC8CE,1,1,5
98209793663F2DB2E19EDFD217FA6C11,3,1,4
C2FDB205842D29157645E9920B9F8F03,1,1,5
7419DF23C6F837624F0178F804484860,2,2,5
0DAFD743FD0E2A733768B066CB3506DB,1,1,5
2B9C658B358F005C9FBA733040411D5B,2,1,4
34B8BB5D926062D5C25A62299D6216BB,1,1,0
340921DDB88913368748C5298AEE4C49,5,2,4
6A485026460A3139AC715D5FD46C5EB1,1,1,5
A19963688A42F347CB466389D94E7227,3,1,3
325FCD6E121217AD37C7198495FA0FF9,1,1,4
E0754D8A68E27F96CC15CD6BBF30779B,3,1,4
6B9D1744E3C8698420A8FE8C633C283B,4,2,2
F7A8E4CD7D29CD4A2D973DD60CCAD9B7,1,1,5
A5182B355C6D5D4C0177C1EA0CF37B7E,1,2,5
FDCD895B48C933F7EC694464F8AC96D8,4,1,0
EEF9CB697AC0C6B1BAD6C28A87F956F0,3,2,3
89DA4695CA7A2919E711E9718A158927,2,1,5
D1E7E5929695463729F2B45B5A32F80D,1,1,6
F452BCA1DCCFFD9A6C59535B90AA09CB,3,2,3
86F931A03130E46C170CC3B9E544669F,2,2,5
DAA14E4C900EEE58D4F81E1D93EC3022,1,2,5
C370AE13EC56A3621B10FE8B6072E046,2,1,5
58518C170A7EAE946FB6E356DFD4E435,1,2,5
B8B9D10527B924D9B89555223328DF23,1,2,5
120AB9848ADDCB383E3D614E25792803,1,1,5
F122BBA2671AA89DA6DB24771785AB2A,1,1,5
5F91AF8E438D39BCCA37ABF5D9C8269A,1,1,5
5DCD949E94C957A9D9BB357B263C1735,4,2,3
B5C2FDE4D9E9F2D366713E375C3579B6,1,1,5
410CB26C6BD5D4C1B5B917569EB8119A,1,1,5
69CC8BA4D9A2325B472BE839184A21B9,2,2,4
588F039515148FA116CBE24CB5E59E96,2,1,4
46FEAD82C164C78C6A267DF97A748BE7,2,2,4
C3245A7D78D099819058D9798474FB1B,1,2,5
E074E6BFABDE7BFD13EE4D7AF8F50AB9,3,1,3
CFB51B79AE8BC7BAEC3A2731196E23B9,1,2,5
8640704F4E7D87A04EB7DFBB61E343DB,1,1,4
B1E57A5472602BB3CB36D395D2F8B14A,1,2,5
B6A271A194570371C3677DA872AEA403,1,1,4
804FCA45D9A67DD8138F1A78806D689A,3,1,3
7D6C93661482FD06D7BF920776CDBC3D,1,1,5
48BED6D9D04080BDEB095D5DC4DC0AAF,1,1,5
EB34134D34100C760A4FEF7FEC64BDCA,3,2,3
45DD3B30084E4EC16FB9035003648F62,1,1,5
D9B1E209A6796457064BD624E39B962F,4,2,3
4D71CC773F8492DD9ADDFC660A741676,1,1,0
4F2DD3AC58B8C8A385F33BBB906AC3A5,3,2,3
C753F26DCC879322ABA2E4FDE271A448,1,1,5
6F44C9B69C8B5C361053B324C5B7283B,5,2,0
602C739DCCDD387A217CDD8C2E802DA9,1,2,4
B5EF7AA17C9BF1C84EBDDC82BAC109E3,1,2,4
6A63342C57387ED786EF2E72F567DA83,1,1,6
BFCC8421CCEB18CF5601C1352AC62B43,1,1,5
9A86DD8C522EE46CAA8B9B2137DF8C4F,4,2,0
90DDF1EBB4D7283679AB944CBBF738CA,1,1,5
9BEC9B99F6F2DC7469CCA65541EEF064,1,1,5
8EC72746D790978A93C6134B3FFC30E7,1,1,5
6BDC5A7D479377AA088B909A4497E1D9,3,1,0
E9DB4241360ED21BA9EBB3CF33810CAB,1,1,5
025DE06D3189E9C39C12E0CC444880DF,1,1,5
72AA9A6D0E73E62B9413E9D7B5892578,4,1,3
119B4FFE844C30F3FC004A87E1C97217,1,2,4
7BE84D7F061931A776BA468213509A05,2,2,4
A6C1224DF1438DC2DAA4E3B7229E8799,1,1,5
D38D3179B756066EEDE8CBB67355333E,2,1,4
22710CF0603B2810730284A45671364B,3,1,3
7DF618ED2AD826C3D9E427C376E6BEA8,1,2,5
14A69149F1DF4EA398ABAC6983E363EF,2,2,5
143F7D62526E68FA8FF5001670A1D87C,5,2,3
9E2D32DF22ECD325A891E74E67F830BD,2,2,4
FDB7476101F122F0B95F92394DBA2AC6,3,2,3
E0E0D0EDCB71C07EB00938FAFC78223E,3,1,3
873A7857EA5B85E16032526BCE9312CE,1,1,5
B774437C75344580A1BEA07E8E02A934,3,1,3
8BE2D07F36D67FC8819DCE3F4C6E12A4,4,2,0
79A8C8C0FF3E1A5251DB34C135A00CB3,1,1,5
914E4EC33CB1CE2169D151BD271793EA,3,1,3
F7E4A7F88E638BBC5E1AC27FE60246A0,4,2,4
614B5513A0A0EDC9EB8484F4B5B47585,2,2,4
33DE6CF6E992F3B8876B0E3259D82566,1,1,5
D08E348A41842FBD0394460DA97AE522,2,2,4
012514D06EAF998C3E7D722593C477BB,1,1,5
450751E8C7934EF7B9462EC6F239220F,1,1,5
820DBA54104971B05D9CE10252032C89,3,2,3
11FF0EFFC7BB812FFEF37A9FC398F971,3,1,0
7DD2B1ECAF45412946ADBDB00B05B7C0,3,2,3
F9D670FA16BF24AC16D2FA8ADA1AF859,2,1,5
70A1B494D76ED0670C397FA1FED42D86,3,1,3
32F2FD8F885AD9ED6089A455FC9A3AFA,1,1,5
79AA7FDE72B6A4C3B14391099D665D03,1,1,5
0DF95A87B4B89D39E99E351782DFF104,2,1,4
5CC57C62E7C904F9160A22BA9F7E4BCB,2,1,4
800388ACB6B746288DEE6B70B62B9D29,3,1,4
1C5953BF01499B9E8ABDE4CE3FBE4B64,1,1,5
13D0DB56C6919C4B173142E74F82BE22,2,1,5
3FB068EB9676BD95183EE0E7702FEF85,4,1,3
C791A26B54D9A9980367C902695DF396,2,1,4
F7354C4C8F92A74D04FB86734226ADBC,0,2,0
A0932A9C4503340607CC60772A4C9D6F,1,1,5
DFD9CD25E3C7654E9E35A28DCA2E33BA,1,1,5
2511683E864604CECF2DFD4CFB4F8AE1,3,1,4
205492C13F0236F6EE8F9D61BA2B9645,1,2,5
4F6223C7B84C24827FF18F0278AE1F67,1,1,5
DF7CB900727072BB756336E4C0E69C71,2,1,5
9CA18B0C81897876879AD9354AA3856A,2,2,4
6B59C139E5A2CE17F83B785B526CC9BF,3,1,3
3D07088D2A41F43B714A7CEFAE57728D,5,2,4
839D8A0FB6066B7A116F5AE5352F0DB9,1,2,5
5AA74A07F36D4EA76F652F04ED164AE0,2,2,4
C5ED30E04F36BFCE4851BEEE8C717A3F,1,1,5
92615EFA26B147CE576EBE2D675CC2C7,3,1,3
DB05EC5DED2B59AAF7483D57681E904E,2,2,4
44183BABC54A3E099B845466B0A48EA8,3,1,3
2B110CACEB6707B5DE8FE69C301DF593,2,2,6
937F036B30F81E3A7E74F004D948BDF7,1,1,5
040585F178A431C029AC1CEA0F349C81,3,2,4
4FFB68E5A3BDF7D68BC02E1A64AB27ED,3,2,3
1E5B8D60B3CD15514817F55A76C6B07F,1,1,5
3766F9B137A7E7CAEC9B46FEA95F3213,2,2,4
3209CB6A6AA2B31241B510BBC84D6EA1,1,1,5
1B920AD6C488E306846F97A0373DDBAB,3,1,3
2DC312A538428280ED99BD0CD13814B9,3,1,4
FB5F5C87E6FE24582F7BB51D9CB6BD0B,2,1,5
4AF419D601E3BA5AAFF95FE497BB803F,3,1,4
768CB97DB2DFD7C8C7EE7EF8B6D946A3,1,1,4
BBA61671745717B0AE7EA0B46F9B7DB1,1,2,0
A0BE7A8B20BF4712594FA90E66DD0AB6,1,1,5
DED363F19255AD6673A1F8E49C28A0F8,2,2,3
4037C8BAE9B6389F81897B2DE3812DCE,1,1,5
E5C3805CE90CFB71FCC192E2DA9BDD0F,2,1,4
5FCBC578DE4878D02530000767F46086,1,1,0
C5ACE0A952F82244A5B1776C07083572,1,1,5
711A731D6255BD483E8F190DAB8D9EFC,2,1,4
2AF08A0E5F9A3E50FCB93ACD4F40CA6E,3,2,3
19A4B2E822752E4501C23C0BE30D9EE0,3,2,3
C36C6D86E30524D3971E8BDC2B254D34,2,1,4
4D5A38AE5881DD46A80D95EFD7C15895,1,2,6
C9DFFFE3603F694DBD397CD4D1BF3142,1,1,5
7F0EF48D060086737C5CCB1281D2C67C,3,2,3
2ED03BB77A98BD96ACEE8E59592E0828,1,1,5
F1582F6314F3D2984CD6F22E4322E6BB,2,1,4
E57C25AF90258592D4BEB44B9D748542,4,1,3
0A2A153B0B577BF58EBAA2E19DA79D15,3,2,0
1BC8322880AFD71630ABFCD0CB6ABB66,1,1,5
C235AD34198DFF4E437EDCE55ED05CE5,1,1,5
3CDB4761243510BBDEEE3D5C43EA238E,1,1,5
E92C0E7080C1C821E7CC9469570BA81D,1,1,5
B62CAAF88C994E09D608A83203346704,2,2,4
C14D6654B5C92C02D502D63BE2EBE31F,1,1,5
D201F7018B1D39B6E054681458806065,4,2,1
CC508390222AEEEEC7EFC5BA366CB1E3,1,2,5
413B6D1D3B7A2926E894D555B5FC6FDC,2,1,4
143FA5B9237D89BC6B2DD3ACAD5D2DCA,4,1,3
B786CFEEA016F475A583240540A39F12,1,1,5
DEF92C4F6BE08E7EFC223A8150B90411,2,2,4
CC8A7DE91F1D2659402EB16B9947D377,3,1,4
EB4698C3EABEAE9EAEBF4F8DB8E306EB,1,2,5
0F951770D4942573C67674F023363D5B,1,2,4
DA823C25A7F071FB07C6F94F82CA8B03,3,2,3
E19FA79C27C0E88732C0528315F1D093,4,1,3
9E3C33C1CD2CFD20BDD925BF16F042B1,1,1,5
70B88C29D8C134E0204294857BEEAA71,0,0,6
BCD180FE9D8DBA2DC7AA16A10B105C56,1,1,4
FCAB2A123B603080DC27232D4CCBBE3C,1,1,5
3F7A7649BE6B62ABBEC348EFA815BBD9,1,1,5
57983B13252DB7CE4C3D6ECF323F94AE,3,2,4
BD56F6EE72BF010B7672ADEB1D0103BF,1,1,5
2233B2C1531490C37529EEAC0017C58F,1,1,0
774FE5BA9C85498BA647A88B856D6339,1,1,5
44008836C449CC48110897E191DA7EDA,1,2,5
1BC212B975ABF83B2C95822B5AE0F76E,1,1,5
F9079BDABDE398438512FCF93534D285,1,1,5
781C2C6D9A4A6F9D0D48CCB6CBF75275,1,2,5
B463C165586E69EA99A0A05B2695FD00,2,2,4
504DC9D9C9765C50FDB35AF4C3756122,4,1,0
0C2941A56632DD073152ED6DA1120CEC,3,1,4
CEAD673789189B546CA88598FFBCCDAD,1,2,4
8252F3439BEFE27E3AC7CDBB54F215CD,4,1,3
E101764704AA7DB6D10EAB880CCFA284,4,1,3
410E2406C14505BFD2D7C2FE0711CC31,1,1,5
414AAF86C0B65FE9FDAE47E7389E5441,4,2,3
F9B0A388146D1557775E512DCC1D3E3C,2,2,4
BF2807FC4B11D06A59FEA37B5AA5BC38,1,1,5
9EC36F3E43280D366030BEC56F8B1608,4,1,4
5394AC25BD91061AE25FEF0CFA7D7B97,1,1,0
6884214528248DA8F1E235AA84FD89EE,1,1,5
CC17917368DEF94D1FAD7E1B59B4CD0F,2,2,4
A02B0D423E0CD85868764BAC6EE0B503,5,2,4
38FA694E16BBF2542147D7973B334B67,4,1,0
77B26359458E78A77718654D7B7CFF04,2,2,4
880C392EC233151F1C27534A947A601C,3,2,3
B190189039942EAE3DE70550C592FC1A,1,1,5
50F818B9725966B5202EC6D03D0B64FD,2,2,4
1438E32186151A20C88B49FB64C72C6D,3,1,3
25B7907E93043DAC0581794B20BA98FD,1,2,5
789B353DC3846858ACEBA252A75C536D,2,2,4
92F6B7B77C4BC842FBC91F41621DA60A,4,2,0
96C04492BCF6CD7CE0A866E4AD1C0FF8,1,2,4
7B2DFDB92F0FA854CDB7D36032BB9C79,1,2,5
183C1681490215405C308D4126172A85,1,2,5
6DB195E00D13FE1553936ABD0B4635DF,1,2,4
5FED1DEF714AF54146C70AAC880F4210,4,2,3
28BE04C872058E65B0DFEF3FA8455EB8,3,2,4
893C39852AC5CD5BA7D5332FCFF6EA81,1,0,6
6B000FD097AE76CA3D504500DCF0D65F,2,1,4
A11F5C07FEEA0C63F994D2B57756B445,1,1,5
0535B80BD8B3FF1FEEC2CC0755539C7F,1,1,5
54DAB22EADB6FE220DF43BF4DE649CC9,1,1,6
41B116D8D811ED2D7DFA91745B0BA6EA,2,1,5
28CF7FA5CD1AD23C881CBF864F153DD3,1,1,5
EA0DF4012BC4A57D94061FED445202B5,3,2,3
A8634FA045D34ADE88CF4A9228E8C40E,2,1,0
9A9CB5E0EF654ED68806C9B19D8FAA39,4,1,3
80B56BF848A64D4AEDE7738BEDB11981,4,1,3
CD830836A9AB61E04A77F3548494B89D,1,1,5
EFE6871A6C9B22AD296F0AB76ED03E6F,1,2,5
97D19D7D02D4959B6621406323BE34C9,2,2,5
F0FAB2FEB861ECE8728DF8F971330058,1,1,5
B4AE3908A709676597E42181FEBCAB76,2,2,4
E96D44925805BCF56936CE2A470DFAFD,2,2,4
6984D112DCA4C400B279CCBB07CFD9DE,2,1,4
957E314EC6908E2E86AD3574CB519404,3,2,3
564B368990198B676574A72B1AFB68B2,2,1,5
9D58296D142E789C4B06ACA699A649DA,3,1,3
35F7B91C0AF8B5BE87639440C476ED91,2,2,5
18907638949A23579D4EAFE09C4D2AB2,2,1,5
65FD3EB90CFF35EBF1858B6C9F82478E,2,1,4
30223FB3E4F977D068BFED3D34F34C1D,1,2,5
9EDA6AC025F04F2219C7B64D659B1348,1,1,5
BD8DA09F27DDE284455B1AEEC28DD815,3,2,4
D0A0A1A7B55C1ECDB7B03584A9D339FB,2,1,4
F72FDD9FB616DAF6B16A86F45DCCF1F5,3,2,3
B2A8935BB9193DA2D2473351855533AB,5,1,0
6DE3196A9AC8F411EF42CF28A3DEDFC2,3,2,0
620ED74A441DF023FBFBE1F281FBC4B3,1,2,5
2690480565893BD44CC664E3B175A4B0,2,1,4
80B88E8B9072494064A90AF2F5244158,1,1,5
E36FA20547466B5C94A19449713EAD60,1,1,5
DB5BB52DB746B1E5D2CBD615F1354F7D,1,1,5
9A9237017CE2DDDB4EB9B95DE751A49D,4,2,0
6658D6D40E0E8DA5D9CD803D384D2100,1,2,5
5935D683DC183017234D3945CF9BA75B,3,1,4
E98CCEEE540F51E6F2782E94CE272791,1,2,5
E30CE56C6B969F856EC4512347AF99E4,1,1,4
DD9B235931D8A4C4F5538878A0B8BB0D,2,1,5
207BF271F5286179E4F31BDE4B16A7A1,2,2,4
15C725CCA7C40DE88A666484F8FD6907,1,1,4
35AF42B720BC1348CB986CC0EAC4D059,2,1,0
D611A1A465175A7D636136B69682F8BD,2,1,5
4807D7EE2813E9FB7CA908299734B6CE,2,1,4
2C0102EF4AFC29E2677BAA5A757E57A1,4,2,3
77B477524603EE3D5CE5A2C9A2E54E05,4,2,0
3D309CB370AC3D21BF584779BF96F3FF,2,2,4
470F8A7C44876598103396A12FD3E100,2,1,5
CCA1CD547448D419AE6CD669ECA68F4E,2,2,2
C8DC6FC47BF0BE507937736AEA4DCFBA,2,2,4
70603DA3F58B26F7249B4BE238DBCADE,1,1,5
21419039D76EB0B81B58177941F9E326,3,2,3
B86D4DBE6258787875DB1F1A2F665CCB,3,2,4
8940493505A19DB47F031D757C042E31,1,1,5
A7D3299653AEC35D1DE04DE73707CA85,1,1,5
13DC7B82233B534C8654E67984070476,1,1,6
3F8C5F3547257FF22AD5183CD5B30E59,4,2,3
2BD6B98938D4AE20329FBCF79970A5FC,3,2,3
1819610C391250E007D00F0A60534B8B,2,1,5
DBFD0EF6D9347F4378D172FACE5E1E44,2,2,4
C6A01BDA35F3DBBE6ABE9616CE8D5DF8,1,1,5
60395AE430160873D8CC1B77C9DC5962,3,1,4
C32BF7BFC003512413A5D4ECC6B029BD,1,2,5
A2E5753D2C2786932B7AF0DE0339DD3B,2,1,5
C59B7B0D5248427E3E2CC84614CD4371,1,2,5
2217541E8AA32C444CE4D81520693252,2,1,4
66E397956A30314233A2C3D4DF8562D7,2,2,4
60276635158FCC3AEA5655EA1CBD3165,4,1,3
52D9D63DDBD3D3F9623F2A6D85BF0803,1,1,5
27691EE5FB22FEAC402BECFD2AC89793,1,2,5
D5EF29E5D7EE6D5CC35C0F3A56AF6F08,2,1,4
0CE88FE1BCDD2098E32BCDF5C5E97F05,2,2,0
9703AA008CAB25060D13E3CA31E6F5F0,1,1,0
AF8F605CCDBB57CF87B0977493B75623,3,1,4
02DD7F729369C4A9764E24DF890BF815,2,2,4
D1D9131367A7125B3B2D2A7E65593FB6,1,1,5
EFC69507E86420F59831A660698BECBB,4,1,4
6B37BCF6BFCB982B67E544959A413263,3,2,0
92F414CCA838F65C74140282ACFCFF28,2,2,4
4E77136DBC8DBC303801C5FB155C1F7A,1,1,5
C51CCC052BB770BD0F6459B89B63E11A,2,1,4
3812BC19BD06BACB8FCD08A3E2AEBD30,3,1,2
A199B41F4DA2534E7DBD1A0D43BF2A2C,3,1,3
F924B23DAC4EF5D4D0FB8C706F808417,3,1,5
FF5D46A35D57D758B8ABB528F3B76CCA,2,1,4
0A56FCE0479E884FFD8C3BE1C7D09285,1,1,5
F6C0D0EE2B4A06EEC25C8F1D1B7EB74B,1,2,5
11C551B1A5B602FFF3FEE5D83FB74BA8,4,1,4
E63436FA7D55939F66D2E1B3D7C7618A,5,1,0
B3A9306FAB471EC231AA934E291C9724,1,2,5
F90EDB2F0E194723C33055944FE56DCC,4,2,3
7A2AB988644386BB386109435F13C4AC,2,1,5
9195F89693D0E97A2C2C6E928C9D49D0,1,1,5
9D078434ECF48DC23A8AF976AE3EBA53,3,1,3
5BD2872189758C7F5F852DDB26446D10,2,2,3
AD601E8746F886CFB0EE689292886B8B,3,2,3
3B3C616316310B7D8707081921748FBA,2,1,4
A4378C42D0EC748D4BC1F23FCA740375,1,2,5
62093628B54E2DEDA78A38305E4CD5A6,4,2,0
004551009246EB8F116365F69D2A804A,2,1,4
7384A06C28A64739D0A02EBB868ED9D1,2,2,4
6083CBE1CF11A6EBBCAE02364A32B68F,2,1,5
3E1A2DCDCFFE1CD34D0850624B430D6D,2,1,0
2DF5C200743DB9178EA38B0CEC13A86F,3,1,4
FF008DF5DEA052B362787854E290F439,3,1,0
701C4005DEA00421BE0E773F95CFA6BB,3,2,3
736BD6E1DFF5EBEE3F7117961DA62A15,1,2,5
8AE14EDFC69BE129A60B420C605AFC4A,3,2,3
602D3F34822857D5EA82E918A33FFC11,2,1,5
03C082D811B006FBA1A668E4352BFD2D,1,1,5
506C5A0C704FCF09D193FD98A944DBA8,3,1,6
519CB6C4F1577330B303A1A542671327,4,1,4
FCBA2DDF7E15DFC10C26AE7739BE79DF,1,2,5
E90093E055AD03825239626D8B9B845E,3,1,4
60DDDD12DA7A3D40CB9F6B288A0ABEE8,1,1,5
285E5D07EB542D60C028C06E0E23C344,1,1,5
7A981173F7D56565D99B346B70E8E3BF,2,1,4
871C55B22E87E8FEA9673CBBDDEB3CA9,1,1,5
B6B6F86E2229A0F0C5F6A974DE659E06,1,1,6
F57C32CE797904446072734ED7D1DFBE,2,2,4
CE6B30D9B7056CBC2F2DFEE37B2422DF,4,2,3
5C3377CD54E1329F11F502263F5667E4,1,1,5
573EBDCAF3DF6DC66A18CE9B06531408,1,1,5
7B1B3FEA5C4BC4D702FF18BEB754227D,1,1,5
BB2590444C91FF603A15C0F8709B1A49,1,1,5
753B0C1F9424C08A5098B146C22B3C5D,5,2,4
F9BD5A45D3A5236871C7BC5AB4917337,2,1,4
4663C01C8C4ED42E61A2517B0CF99B0C,5,2,3
1A4C0AC8F5C6C27C6F9169C3140E2E23,2,1,5
FBA70522ED8C60C7F42001DFDED9BF3F,1,1,5
F5A6D969C9066413DF2765ED25D63F56,2,2,4
EBB938058360ECC5A02C7B5773B0EC9F,1,1,5
9BB9C487F0A5DBDCA92E946BD23AE34F,2,1,5
5E0FEC7383E41FAED61F79CDC3BC6396,1,1,5
A827F41D950D62EB7CB634366792DF6E,1,2,5
ED1D746A707E7BE86BCB501ABAEB32BE,5,2,6
A17182BB23515E032DBF1F95AFC306FE,1,1,6
17046FF48B9A0A02F537953B6847E680,1,1,4
DF25FAFA7E0D89CAC151C496B8650528,4,2,3
A28054A30B9DCC308709E972996B0D90,1,2,5
7DBEB307353A6D78EFB4ADD5BDA18365,1,1,5
6C5EA2AE7C8D3363790457DC84042B6A,1,1,5
33CA5EA671540325151C8293F282AF9D,1,1,5
BE55DEB12AD16621426FEF5AFC504E0F,1,1,5
52B2DB25FC0F25501ED60A31D0553066,3,2,0
B76338FF733CC366665603BD1E806EAB,1,1,5
B580F29C93D8DCC424FFDE7AC9F5CA49,1,2,0
DFE2F72243AAE6E36D56171A9749B9F3,1,1,5
146B983CF53D830BCB379A4BF4194BF1,2,1,5
6628FA787D7475C33E1CCB499400F064,1,1,5
425EED0566D432379BA6D9ACFFECFBE5,4,2,3
6622823E95A470D79B266AFBF0BD0454,1,1,5
F1FFB52666ECC5CA2B3A0CAD7999DEB6,1,2,4
5DD84AAA886CCB35628CAE9D014DF2DA,3,1,4
6675D8356D50466CA960C4CEBFD42688,2,2,4
E0F1B13796A7C8431CD6F374245BBCDD,3,2,3
D82C44CD14AFCE55B50D97240A56D39D,2,2,4
2E25EEC452D41B8BC8F1652A537FCE82,1,1,5
8AFCDCF52891B32E756E3624992D995E,3,1,0
154728961FEFAA6B2BA590434AA39BBF,1,2,6
47932B1BE4FA0A9C0E96F0D6643C34A9,2,1,4
BDF88249B27C68B0513197DD6B95EF88,2,2,5
6E347A25ADA017BE95DEB5A3C7487A57,1,1,5
900D606BA7646FDFD09A703E552786B5,1,1,5
A410D1F935FB5338F6B9317BBB3B8FE5,2,2,4
F649787EDAD7DBBF1A0130C6316FF2A0,1,2,5
640EEA10A54D5F3FB8AF30CC43C4EFA0,4,2,3
0ADEEB2A807F47A4397AFFC264E1F39B,3,1,4
CCBB8A246649D956FE7BAA438F7C94FA,2,1,5
53DE00BB2B483037C698077E2B68F79E,3,0,0
7066247CE27DC0335AC0656B0A92A369,1,2,5
98C94B55619CCB2B2BB7B8E7773BA9FB,1,1,5
68D9A87BC95E1988DA1FFC7633BDCEC9,2,2,4
03856CE7E5E70AF9EBA81045CE2556CF,3,2,3
7B2401DCE2393D2FC0AFD5611E70FC1E,1,1,5
959BA1396B88DA23A90E61765A8BE509,1,2,5
D24D46B2B597DCF4F1AD18BCC946B5B1,1,2,0
A562421928BE452308F81466818DA34B,1,2,5
92F3755BFF21C3F82D95EFACA5F5CD9E,2,2,5
742B52052908279E9490C362B49AD6BE,1,2,5
4D5DABE2FBA12E1083798D6F0B0094FE,1,1,5
B39A4EEBABB87174F926B8E9F702DEF8,4,2,4
84F13819D568657D6FE4185DFDB15750,2,2,0
E6DA6077ABB45456B2533D927A53DEC1,1,1,5
068646717FBDD49DD8C1939D5E0CBC34,1,1,5
47649689D0684096F30FF5BBFE732EC6,2,1,4
9BEDE24D9E0A0EB17139CBBF2E0C9367,2,1,4
CD0CF922F84297EA442B1575A0BACC75,4,1,0
1A36F0A66ABAD514421C2BDAFA5E22D1,1,2,5
25BF397CA67B2D9B12DD54A5C65DEEE5,2,2,5
43769FF746A1C28817C1F3B42F1ABCE6,5,2,0
EF71943B95AF86F7F6307D63AD79CBC2,4,1,3
574EBBA9E576A1D3C1BCCE818EEF88FD,2,2,0
A1C5F16B092AE22E6EC67D03DC878929,1,1,4
58BFA55B87398CB70267D6C1FB1B4CB7,2,2,5
32C16C575B99C3D7A4FCDF9E8431101D,2,1,4
320D3AF97C9270320E149ACDB69401E2,3,1,3
8F735DC3B6D454F82BEFE6D6473089A8,4,1,3
D8EE0AB0999C5892F76530AAC78487DC,1,2,0
820B4D3D832FF54E1F96BEDBD9F3DF71,2,1,5
62DA9878650071258DDF68451F85ADE4,2,2,4
C6192CFC9756793F2B2D6689C7F8F5F2,1,1,5
A51861B96427DB75BB73E6266713B16D,2,2,4
9C01CE3ED9F6D18B4226A422D141DF9E,3,1,3
370C8D73414483463977B714E1429A19,2,2,4
BA46166B2DE2362E1ED4FB8EC32B90C8,2,1,0
32A1F438615C0272C335341261479038,1,1,5
FBE066337ADECB131BF80977D81207F9,3,2,3
6CC4EECA136812F540FA8BC1F7695D84,1,1,0
989B79A196413EE87129B8D94FA0C2BD,3,2,3
04A14D99AE5FA4441EBCBAECE106B6A7,1,1,0
0D6F428379C6ADE4CFE79563D2EE0904,1,2,5
